Game,Team,Stat,Data
400905777,LAA,E," Escobar (3, throw)"
400905777,LAA,DP, 1 (Cron-Simmons-Cron)
400905777,LAA,Assists, Trout (Altuve at 3rd base)
400905777,HOU,E," Morton (1, throw); Gonzalez (2, fielding); Gattis (2, catcher's interference)"
400905777,HOU,DP, 1 (Altuve-Gurriel)
370417111,TEX,DP, 1 (Odor-Andrus-Napoli)
370417111,OAK,E," R. Davis (2, throw)"
370417112,MIA,E," Koehler (1, throw)"
370417119,ARI,E," Descalso (2, catch)"
370418110,CHW,E," Anderson (3, throw)"
370418110,CHW,DP, 2 (Anderson-Saladino-Davidson 2)
370418110,NYY,E," Kozma (1, ground ball)"
370418114,BOS,E," Bogaerts (1, ground ball)"
370418114,TOR,DP, 1 (Tulowitzki-Travis-Smoak)
370418117,BAL,E," Machado (2, ground ball)"
370418117,BAL,Assists, Jones (Gennett at Home)
370418117,BAL,PB, Castillo
370418121,PHI,PB, Rupp
370418121,NYM,E," Walker (2, ground ball); Reyes (2, pop up); Lagares (1, throw)"
370418115,WSH,DP, 1 (Difo-Murphy-Zimmerman)
370418115,ATL,E," Swanson (3, throw)"
370418115,ATL,DP, 1 (Swanson-Phillips-Freeman)
370418116,MIL,DP, 1 (Villar-Arcia-Thames)
370418109,CLE,E," Ramírez (1, throw); Otero (1, throw); Díaz (1, throw)"
370418109,CLE,DP, 1 (Ramírez-Lindor-Santana)
370418109,MIN,E," Kepler (1, fly ball)"
370418109,MIN,DP, 1 (Kepler-Castro-Sanó)
370418109,MIN,Assists, Kepler (Ramírez at 3rd base)
370418118,LAA,DP, 2 (Espinosa-Simmons-Cron 2)
370418118,LAA,Assists, Maybin (McCann at 2nd base)
370418118,HOU,DP, 1 (Altuve-Gurriel)
370418107,SF,DP," 2 (Panik-Núñez-Belt, Panik-Crawford-Belt)"
370418107,KC,DP, 1 (Mondesi-Escobar-Hosmer)
370418124,PIT,Assists, McCutchen (Garcia at 3rd base)
370418124,STL,DP, 1 (Díaz-Wong-J. Martínez)
370418111,TEX,E," Gallo (1, throw)"
370418111,TEX,DP, 1 (Odor-Andrus-Napoli)
370418111,OAK,E," Alonso (1, ground ball)"
370418111,OAK,DP, 1 (Lowrie-Rosales-Alonso)
370418112,SEA,E," Zunino (2, throw)"
370418119,COL,DP, 1 (Story-LeMahieu-Reynolds)
370418119,LAD,DP, 1 (Seager-Hernández)
370418125,ARI,DP," 2 (Lamb-Drury-Goldschmidt, Drury-Ahmed-Herrmann)"
370418125,SD,E," Stammen (1, throw); Lee (1, ground ball); Schimpf (1, throw); Sánchez (1, catch)"
370419124,STL,E," Carpenter (1, catch); Garcia (1, ground ball)"
370419124,STL,DP, 1 (Wong-Carpenter)
370419116,MIL,E," Barnes (1, ground ball)"
370419116,CHC,DP, 1 (Rizzo-Russell-Rizzo)
370419111,TEX,DP, 2 (Gallo-Odor-Napoli 2)
370419112,MIA,E," Prado (1, ground ball)"
370419112,MIA,DP, 1 (Realmuto-Rojas)
370419112,SEA,DP," 3 (Dyson-Zunino, Seager-Canó-Freeman, Freeman-Motter-Freeman)"
370419112,SEA,Assists, Dyson (Prado at Home)
370419110,CHW,E," L. García (1, bobble)"
370419110,CHW,DP, 1 (Abreu)
370419110,NYY,DP, 1 (Torreyes-Castro-Headley)
370419114,BOS,E," Sandoval (3, throw); Moreland (1, ground ball)"
370419114,TOR,E," Tulowitzki (3, ground ball)"
370419114,TOR,DP," 2 (Travis-Tulowitzki-Smoak, Tulowitzki-Travis-Smoak)"
370419117,BAL,E," Davis (1, ground ball)"
370419117,CIN,DP," 2 (Suárez-Peraza-Votto, Barnhart-Peraza)"
370419121,PHI,E," Franco (2, pop up)"
370419121,PHI,DP, 1 (Velasquez-Joseph-Galvis)
370419121,PHI,Assists, Saunders (Céspedes at Home)
370419121,NYM,E," Gsellman (1, throw)"
370419121,NYM,DP," 2 (Cabrera-Walker-Duda, Reyes-Walker-Flores)"
370419130,DET,E," Iglesias (2, throw)"
370419130,DET,DP, 1 (Kinsler-Iglesias-Cabrera)
370419130,TB,DP," 3 (Beckham-Morrison, Longoria-Beckham-Miller, Miller-Longoria-Morrison)"
370419115,WSH,DP," 2 (Difo-Murphy-Zimmerman, Difo-Green-Lind)"
370419115,ATL,E," Recker (1, throw)"
370419115,ATL,DP, 1 (Swanson-Freeman)
370419118,LAA,DP," 2 (Espinosa-Simmons-Cron, Simmons-Cron)"
370419118,HOU,DP," 3 (González-Altuve-Gurriel, Gurriel-Bregman-Gurriel, Altuve-Bregman-Gurriel)"
370419107,SF,DP, 1 (Crawford-Panik-Belt)
370419107,KC,DP, 1 (Merrifield-Hosmer)
370419119,COL,E," Anderson (1, throw)"
370419125,ARI,E," Lamb (2, ground ball)"
370419125,ARI,DP, 1 (Drury-Ahmed-Goldschmidt)
370420114,BOS,DP, 1 (Bogaerts-Pedroia-Moreland)
370420114,TOR,Assists, Bautista (Bogaerts at 2nd base)
370420109,MIN,DP, 1 (Dozier-Polanco-Mauer)
370420130,DET,E," Machado (1, throw)"
370420118,HOU,DP, 1 (McCullers Jr.-Altuve-González)
370420117,BAL,DP, 1 (Hardy-Schoop-Davis)
370420117,CIN,Assists, Hamilton (Hardy at 3rd base); Schebler (Machado at 3rd base)
370420121,PHI,DP, 1 (Joseph-Franco-Nola)
370420121,PHI,Assists, Altherr (Cabrera at 2nd base)
370420121,NYM,E," Bruce (1, throw); Cabrera (2, ground ball); Lagares (2, throw)"
370420113,KC,DP, 2 (Mondesi-Escobar-Hosmer 2)
370420108,STL,E," Carpenter (2, catch)"
370420108,STL,DP, 1 (Gyorko-Wong-Carpenter)
370420108,MIL,DP, 1 (Bandy-Villar)
370420125,ARI,E," Lamb (3, ground ball)"
370420125,SD,E," Renfroe (3, throw); Hedges (1, throw)"
370420125,SD,DP, 1 (Aybar-Solarte-Myers)
370420111,SEA,E," Haniger (1, throw); Martín (1, bobble)"
370420111,SEA,DP, 1 (Seager-Canó-Valencia)
370420111,OAK,DP, 1 (Lowrie-Healy)
370420111,OAK,PB, Phegley
370421101,BOS,E," Sandoval (4, ground ball)"
370421101,BOS,DP, 1 (Hernández-Pedroia-Moreland)
370421101,BOS,PB, Vázquez
370421101,BAL,E," Hardy (2, throw)"
370421101,BAL,DP," 3 (Hardy-Schoop-Davis 2, Hardy-Davis)"
370421122,ATL,DP, 1 (Colón-Phillips-Freeman)
370421123,NYY,E," Castro (2, pop up)"
370421123,NYY,DP, 1 (Torreyes-Castro-Bird)
370421123,PIT,E," Osuna (1, bobble); Harrison (1, ground ball); Freese (3, ground ball)"
370421117,CHC,DP," 2 (Heyward-Rizzo, Báez-Russell-Rizzo)"
370421117,CHC,Assists, Heyward (Suárez at 1st base)
370421121,WSH,E," Lobatón (1, throw)"
370421121,WSH,DP, 1 (Murphy-Difo-Lind)
370421130,TB,E," Longoria (2, throw)"
370421130,TB,DP, 1 (Longoria-Miller-Morrison)
370421113,KC,E," Cuthbert (1, pop up)"
370421113,KC,DP, 1 (Escobar-Hosmer)
370421113,TEX,DP," 2 (Hamels-Odor-Napoli, Profar-Odor-Napoli)"
370421104,CLE,DP," 2 (Santana-Lindor, Lindor-Kipnis-Santana)"
370421104,CLE,Assists, Chisenhall (Cabrera at 2nd base)
370421104,CHW,DP, 1 (Anderson-Sánchez-Abreu)
370421108,MIL,DP, 1 (Arcia-Villar-Thames)
370421108,MIL,Assists, Braun (Wong at Home)
370421109,DET,E," McCann (1, throw)"
370421109,DET,DP, 1 (Romine-Kinsler-Cabrera)
370421127,COL,DP, 1 (Arenado-LeMahieu-Reynolds)
370421129,LAD,E," Utley (1, throw); Toles (1, throw)"
370421129,LAD,PB, Grandal
370421129,ARI,E," Peralta (1, bobble)"
370421129,ARI,DP, 1 (Bradley-Owings-Goldschmidt)
370421111,SEA,DP," 3 (Valencia-Motter-Iwakuma, Motter-Canó-Valencia 2)"
370421111,OAK,DP, 1 (Plouffe-Lowrie-Alonso)
370421103,TOR,E," Smoak (1, ground ball); Coghlan (2, ground ball)"
370421103,TOR,DP, 1 (Travis-Barney-Smoak)
370421103,TOR,PB, Martin
370421103,LAA,E," Escobar (4, pop up); Simmons (3, throw)"
370421125,MIA,DP, 1 (Gordon-Hechavarria-Rojas)
370422117,CHC,E," Báez (3, throw)"
370422117,CHC,DP, 1 (Heyward-Rizzo)
370422117,CHC,Assists, Heyward (Suárez at 1st base)
370422117,CIN,PB, Barnhart
370422109,MIN,E," Dozier (1, ground ball); Escobar (1, ground ball)"
370422111,OAK,DP, 1 (Rosales-Lowrie-Alonso)
370422121,NYM,E," Blevins (1, throw)"
370422121,NYM,DP, 1 (T.J. Rivera-Walker-Bruce)
370422121,NYM,Assists, Granderson (Murphy at Home)
370422123,PIT,E," Frazier (3, ground ball); McCutchen (1, fly ball)"
370422123,PIT,DP, 1 (Freese-Frazier-Bell)
370422130,TB,DP, 2 (Beckham-Miller-Morrison 2)
370422101,BOS,DP, 1 (Ross Jr.-Bogaerts-Moreland)
370422122,ATL,DP, 1 (Kemp-Flowers)
370422122,ATL,Assists, Kemp (Altherr at Home)
370422122,PHI,E," Hernández (2, ground ball); Joseph (1, throw); Franco (3, throw)"
370422122,PHI,DP, 1 (Rodríguez-Hernández-Joseph)
370422104,CHW,E," Anderson (4, ground ball)"
370422108,STL,E," Molina (1, throw)"
370422108,STL,DP," 2 (Molina-Gyorko-Molina-Gyorko-Carpenter-Garcia, Garcia-Wong-Carpenter)"
370422108,MIL,E," Braun (1, throw); Santana (1, throw)"
370422113,KC,E," Kennedy (1, throw)"
370422113,KC,DP, 1 (Hosmer-Escobar-Hosmer)
370422113,TEX,DP, 1 (Odor-Andrus-Napoli)
370422127,SF,E," Moore (1, ground ball); Panik (2, pop up)"
370422127,SF,DP, 1 (Gillaspie-Panik-Belt)
370422127,COL,DP, 1 (Arenado-LeMahieu-Reynolds)
370422129,LAD,E," Van Slyke (1, ground ball)"
370422129,LAD,DP, 1 (Taylor-Seager-Van Slyke)
370422129,ARI,DP," 3 (Owings-Descalso-Goldschmidt, Lamb-Descalso-Goldschmidt, Lamb-Owings-Goldschmidt)"
370422125,SD,E," Torres (1, throw); Renfroe (4, bobble)"
370422125,SD,DP, 1 (Solarte-Myers)
370422103,TOR,E," Barney (2, ground ball)"
370422103,TOR,DP, 2 (Goins-Travis-Smoak 2)
370422103,LAA,DP," 4 (Espinosa-Simmons-Cron 2, Escobar-Espinosa-Cron, Simmons-Espinosa-Cron)"
370423117,CHC,E," Rizzo (2, ground ball); Bryant (2, throw)"
370423117,CIN,E," Iglesias (1, throw)"
370423117,CIN,DP, 1 (Iglesias-Peraza-Votto)
370423130,HOU,E," McCann (1, catchers interference)"
370423130,HOU,DP, 1 (Altuve-Correa-Gurriel)
370423130,TB,DP," 3 (Beckham-Miller-Weeks Jr. 2, Beckham-Weeks Jr.)"
370423130,TB,Assists, Bourjos (McCann at 3rd base)
370423130,TB,PB, Sucre
370423101,BAL,E," Gentry (2, throw)"
370423101,BAL,DP, 2 (Hardy-Schoop-Davis 2)
370423101,BAL,Assists, Trumbo (Benintendi at 2nd base)
370423122,ATL,DP, 1 (Phillips-Swanson-Freeman)
370423123,NYY,DP," 3 (Headley-Castro-Bird 2, Headley-Bird)"
370423123,PIT,E," Harrison (2, ground ball)"
370423123,PIT,DP, 1 (Mercer-Gosselin-Freese)
370423104,CLE,E," Almonte (1, bobble); Martínez (1, catch); Santana (1, ground ball)"
370423104,CLE,DP, 1 (Ramírez-Martínez-Santana)
370423104,CHW,DP," 2 (Anderson-Saladino-Abreu, Frazier-Saladino-Abreu)"
370423108,STL,E," Wong (3, ground ball); Díaz (3, throw)"
370423108,MIL,E," Shaw (2, ground ball)"
370423108,MIL,DP, 1 (Arcia-Villar-Aguilar)
370423109,MIN,E," D. Santana (1, line drive); Castro (1, throw)"
370423109,MIN,DP," 2 (Escobar-Dozier-Mauer, Escobar-Dozier-Vargas)"
370423109,MIN,Assists, D. Santana (Kinsler at Home)
370423109,MIN,PB, Castro
370423113,KC,DP, 1 (Escobar-Hosmer)
370423113,TEX,DP, 1 (Odor-Andrus-Rua)
370423127,SF,E," Hernández (1, bobble)"
370423127,COL,DP, 1 (LeMahieu-Story-Reynolds)
370423103,TOR,E," Bautista (1, bobble)"
370423103,TOR,DP," 3 (Goins-Travis-Smoak, Stroman-Goins-Smoak, Travis-Smoak)"
370423103,LAA,E," Revere (1, bobble)"
370423103,LAA,Assists, Revere (Bautista at 2nd base)
370423111,OAK,DP, 1 (Olson-Alonso)
370423111,OAK,Assists, Olson (Vogelbach at 1st base)
370423129,LAD,DP, 1 (Utley-González)
370423129,ARI,E," Ahmed (2, catch); Drury (2, catch)"
370423129,ARI,DP," 2 (Ahmed-Drury-Goldschmidt, Ahmed-Lamb)"
370423125,MIA,DP, 1 (Prado-Gordon-Bour)
370423121,WSH,DP, 1 (Zimmerman-Turner)
370423121,NYM,DP, 1 (Cabrera-Walker-Bruce)
370424123,CHC,E," Rizzo (3, ground ball)"
370424123,CHC,DP, 2 (Russell-Báez-Rizzo 2)
370424123,PIT,E," Cervelli 2 (4, catch 2)"
370424123,PIT,DP, 1 (Gosselin-Hanson-Bell)
370424101,TB,DP, 1 (Beckham-Miller-Morrison)
370424101,BAL,DP, 1 (Davis-Hardy-Brach-Schoop)
370424108,CIN,E," Cozart (2, throw)"
370424108,MIL,E," Piña 2 (2, throw 2); Arcia 2 (2, throw, ground ball)"
370424113,MIN,DP," 2 (Gimenez-Polanco, Polanco-Dozier-Mauer)"
370424113,TEX,DP, 2 (Andrus-Odor-Napoli 2)
370424104,KC,E," Moustakas (1, throw)"
370424104,KC,DP, 2 (Escobar-Merrifield-Hosmer 2)
370424104,CHW,E," Frazier (1, ground ball)"
370424127,COL,DP, 1 (Anderson-Story-Reynolds)
370424129,SD,E," Schimpf (2, ground ball)"
370424129,ARI,E," Herrmann (2, ground ball)"
370424103,TOR,DP," 2 (Coghlan-Travis-Smoak, Liriano-Travis-Smoak)"
370424103,LAA,DP," 2 (Simmons-Espinosa-Marte, Espinosa-Simmons-Marte)"
370424126,LAD,Assists, Puig (Belt at Home)
370425105,HOU,E," Altuve (1, throw)"
370425105,HOU,DP," 3 (Altuve-Correa-Gurriel, Correa-Altuve-Gurriel 2)"
370425105,CLE,E," Lindor (2, line drive); Gomes (2, throw)"
370425105,CLE,DP," 3 (Ramírez-Kipnis-Santana, Lindor-Kipnis-Santana, Guyer-Gomes)"
370425105,CLE,Assists, Guyer (Aoki at Home)
370425101,BAL,DP, 1 (Schoop-Hardy-Davis)
370425123,PIT,E," Hanson (1, throw)"
370425123,PIT,DP, 1 (Cervelli-Mercer)
370425106,DET,DP," 3 (Castellanos-Kinsler-Avila 2, Kinsler-Romine-Avila)"
370425108,CIN,E," Schebler (1, line drive)"
370425108,CIN,DP, 1 (Barnhart-Cozart)
370425108,MIL,E," Shaw (3, throw)"
370425108,MIL,DP, 1 (Pérez-Thames)
370425113,MIN,Assists, Rosario (Rua at 2nd base)
370425113,TEX,E," Andrus (4, throw)"
370425113,TEX,DP," 2 (Andrus-Odor-Napoli, Gallo-Profar-Napoli)"
370425113,TEX,Assists, Gómez (Sanó at 2nd base)
370425104,KC,E," Moustakas (2, throw)"
370425104,KC,DP, 1 (Colón-Escobar-Hosmer)
370425104,KC,Assists, Gordon (Davidson at Home)
370425104,CHW,DP, 1 (Anderson-Abreu)
370425124,TOR,DP," 2 (Barney-Goins-Morales, Smith-Goins-Morales)"
370425124,TOR,PB, Martin
370425124,STL,E," Piscotty (1, throw); Gyorko (1, ground ball); Cecil (1, throw); Díaz (3, throw)"
370425124,STL,DP, 1 (Wong-Díaz-J. Martínez)
370425127,COL,E," González (1, throw); LeMahieu (1, throw)"
370425127,COL,DP, 1 (LeMahieu-Story-Reynolds)
370425127,COL,PB, Wolters
370425129,SD,E," Blash (1, bobble)"
370425103,LAA,DP, 1 (Simmons-Marte)
370425126,SF,DP, 1 (Arroyo-Panik-Posey)
370426108,CIN,E," Peraza (2, throw)"
370426108,CIN,DP, 1 (Peraza-Cozart-Votto)
370426108,MIL,E," Pérez (3, bobble); Villar (4, ground ball); Shaw (4, ground ball)"
370426108,MIL,DP, 2 (Shaw-Villar-Thames 2)
370426104,CHW,E," Abreu (4, ground ball)"
370426105,HOU,DP," 2 (González-Correa-Gurriel, González-Gurriel)"
370426105,CLE,E," Santana (2, ground ball); Shaw (1, ground ball)"
370426105,CLE,DP, 1 (Santana-Lindor-Bauer)
370426102,NYY,DP, 1 (Castro-Bird)
370426102,BOS,E," Bogaerts (2, throw); León (1, throw)"
370426101,TB,E," Cobb (1, throw); Kiermaier (1, throw); Beckham (2, throw)"
370426101,TB,DP, 2 (Longoria-Miller-Morrison 2)
370426101,TB,Assists, Kiermaier (Schoop at 3rd base)
370426101,BAL,E," Bundy (1, throw)"
370426122,MIA,DP, 1 (Stanton-Bour)
370426122,MIA,Assists, Stanton (Galvis at 1st base)
370426122,PHI,DP, 1 (Hernández-Galvis-Joseph)
370426123,CHC,E," Contreras (4, catch)"
370426123,CHC,DP, 1 (Russell-Báez-Rizzo)
370426123,PIT,E," Mercer (3, ground ball)"
370426123,PIT,DP, 1 (Mercer-Ngoepe-Jaso)
370426106,SEA,DP, 1 (Segura-Canó-Valencia)
370426106,SEA,PB, Zunino
370426106,DET,E," Sánchez (1, catch)"
370426121,NYM,E," Gsellman (2, throw); Céspedes (2, bobble); Reyes (3, throw)"
370426113,MIN,PB, Gimenez
370426113,TEX,DP," 3 (Odor-Andrus-Rua, Gallo-Odor, Andrus-Odor-Rua)"
370426127,WSH,DP, 1 (T. Turner-Zimmerman)
370426127,COL,E," González (2, throw); Parra (1, bobble); Reynolds (1, throw)"
370426127,COL,DP," 2 (Arenado-LeMahieu-Reynolds, Reynolds-Story-Reynolds)"
370426129,SD,E," Renfroe (5, catch)"
370426129,SD,DP, 1 (Aybar-Solarte-Myers)
370426129,ARI,E," Mathis (2, bobble)"
370426129,ARI,DP," 2 (Godley-Mathis-Goldschmidt, Ahmed-Goldschmidt)"
370426103,OAK,E," Vogt (1, catch)"
370426103,OAK,PB, Vogt
370426103,LAA,E," Shoemaker (1, throw); Escobar (5, throw)"
370426103,LAA,DP, 1 (Shoemaker-Simmons-Marte)
370426126,LAD,DP, 1 (Utley-Seager-González)
370426126,LAD,PB, Grandal
370427122,MIA,E," Gordon (1, throw)"
370427122,MIA,DP," 2 (Hechavarria-Bour, Hechavarria-Gordon-Bour)"
370427106,SEA,E," Canó (1, ground ball)"
370427106,DET,E," Collins (2, fly ball)"
370427106,DET,DP, 1 (Kinsler-Iglesias-Avila)
370427106,DET,Assists, Collins (Heredia at 2nd base)
370427121,ATL,DP, 1 (Freeman-Swanson-Peterson)
370427121,ATL,Assists, Inciarte (Bruce at Home)
370427121,ATL,PB, Suzuki
370427121,NYM,E," Bruce (2, ground ball)"
370427224,TOR,DP, 1 (Coghlan-Travis-Smoak)
370427224,TOR,Assists, Pillar (Grichuk at 2nd base)
370427224,STL,E," Wong (4, ground ball); C. Martínez (2, throw)"
370427224,STL,DP," 2 (Díaz-Wong-Carpenter, Gyorko-Wong-Carpenter)"
370427127,WSH,E," Lind (1, ground ball)"
370427127,WSH,DP," 2 (T. Turner-Murphy-Lind, Difo-Murphy-Lind)"
370427127,COL,E," Estévez (1, throw); Reynolds (2, throw)"
370427127,COL,DP, 1 (Reynolds-Story)
370427126,LAD,E," J Urias (1, throw)"
370427126,LAD,DP, 3 (Seager-Taylor-Van Slyke 3)
400905914,LAD,E," Urías (1, throw)"
400905914,LAD,DP, 3 (Seager-Taylor-Van Slyke 3)
370427105,HOU,E," Reddick (2, fly ball)"
370427105,HOU,DP, 1 (Bregman-Gurriel)
370427102,NYY,DP, 1 (Carter-Torreyes-Carter)
370427102,BOS,DP," 2 (Sale-Pedroia-Moreland, Hernández-Pedroia-Moreland)"
370427102,BOS,Assists, Benintendi (Holliday at 2nd base)
370427102,BOS,PB, León
370427324,TOR,DP, 1 (Coghlan-Barney)
370427324,STL,DP, 1 (Wainwright-Garcia-Adams)
370427129,ARI,DP, 1 (Goldschmidt-Owings-Ahmed)
370427103,OAK,DP," 2 (Rosales-Lowrie-Alonso, Graveman)"
370427103,LAA,E," Pennington (1, ground ball)"
370428110,BAL,DP, 1 (Hardy-Schoop-Davis)
370428120,NYM,DP," 2 (Cabrera-Walker-T.J. Rivera, Edgin-d'Arnaud-T.J. Rivera)"
370428120,WSH,E," Zimmerman 2 (4, catch, throw)"
370428120,WSH,DP," 2 (Murphy-T. Turner-Zimmerman, Zimmerman-Wieters-Murphy)"
370428114,TB,E," Beckham (3, ground ball)"
370428114,TB,DP, 1 (Beckham-Miller-Morrison)
370428114,TOR,E," Travis (1, ground ball)"
370428114,TOR,DP," 2 (Barney-Travis-Smoak, Travis-Goins-Smoak)"
370428102,CHC,DP," 3 (Bryant, Báez-Rizzo, Báez-Russell-Rizzo)"
370428102,BOS,E," Pomeranz (1, throw); Moreland (2, ground ball)"
370428102,BOS,DP, 1 (Bogaerts-Pedroia-Moreland)
370428105,SEA,E," Seager (4, ground ball)"
370428105,CLE,DP, 1 (Santana-Lindor-Santana)
370428106,CHW,DP, 1 (Frazier-Anderson-Davidson)
370428106,DET,E," Castellanos 3 (5, line drive, ground ball 2)"
370428106,DET,DP, 1 (Iglesias-Avila-Hicks)
370428128,MIA,DP," 3 (Prado-Dietrich-Bour, Dietrich-Bour, Dietrich-Hechavarria-Bour)"
370428113,LAA,E," Petit (1, throw)"
370428113,TEX,E," Gallo 2 (3, throw 2)"
370428108,ATL,DP," 2 (Swanson-Peterson-Freeman, Colón-Swanson-Freeman)"
370428108,MIL,E," Arcia (3, throw)"
370428108,MIL,DP, 1 (Shaw-Arcia-Thames)
370428118,OAK,E," Vogt 2 (3, catchers interference 2); Lowrie (1, ground ball)"
370428118,OAK,DP," 2 (Alonso-Rosales-Alonso, Vogt-Lowrie)"
370428118,HOU,E," Altuve (2, ground ball); Giles (1, catch)"
370428118,HOU,Assists, Aoki (Plouffe at 2nd base)
370428107,MIN,DP, 1 (Polanco-Dozier-Mauer)
370428107,KC,E," Bonifacio (1, line drive)"
370428124,CIN,E," Suárez (1, throw)"
370428124,CIN,DP, 1 (Votto-Cozart-Votto)
370428129,COL,E," Ottavino (1, throw)"
370428129,COL,DP, 1 (Valaika-Story-Reynolds)
370428119,PHI,E," Galvis (1, ground ball)"
370428119,PHI,Assists, Saunders (González at Home)
370428119,LAD,PB, Grandal
370428126,SD,E," Aybar (1, ground ball)"
370428126,SF,E," Belt (2, bobble); Hundley (1, throw)"
370428126,SF,DP, 1 (Gillaspie-Panik-Morse)
370429110,BAL,E," Joseph (1, throw)"
370429110,NYY,E," Headley (3, throw)"
370429120,NYM,E," Reyes (4, ground ball)"
370429120,NYM,DP," 2 (d'Arnaud-Walker-Reyes, Wheeler-Cabrera-T.J. Rivera)"
370429120,WSH,DP, 1 (T. Turner-Murphy-Zimmerman)
370429114,TB,E," Beckham (4, throw)"
370429114,TB,DP, 1 (Garton-Miller-Morrison)
370429114,TB,Assists, Kiermaier (Morales at Home)
370429114,TOR,E," Coghlan (3, ground ball)"
370429114,TOR,DP, 1 (Barney-Goins-Smoak)
370429106,CHW,E," Anderson (5, ground ball)"
370429106,CHW,DP, 1 (Anderson-Abreu)
370429106,CHW,PB, Narváez
370429106,DET,DP, 1 (Kinsler-Hicks)
370429102,CHC,DP, 1 (Rizzo-Russell-Rizzo)
370429102,CHC,Assists, Jay (Pedroia at 2nd base)
370429102,BOS,E," Wright (1, throw); Bogaerts (3, throw); Moreland (3, throw); Hernández (3, ground ball)"
370429102,BOS,DP, 1 (Pedroia-Bogaerts-Moreland)
370429102,BOS,PB, Vázquez
370429105,SEA,E," Valencia (1, throw)"
370429105,SEA,DP, 1 (Canó-Segura-Valencia)
370429108,ATL,DP," 3 (Swanson-Phillips-Freeman, Phillips-Swanson-Freeman, Peterson-Swanson-Freeman)"
370429108,MIL,E," Villar (5, catch); Santana (2, bobble)"
370429108,MIL,DP," 2 (Arcia-Thames, Arcia-Villar-Thames)"
370429108,MIL,Assists, Braun (A. García at 2nd base); Santana (Phillips at 2nd base)
370429108,MIL,PB, Piña
370429118,OAK,DP," 2 (Decker-Plouffe, Lowrie-Rosales-Alonso)"
370429118,OAK,Assists, Decker (Beltrán at 3rd base)
370429118,HOU,Assists, Reddick (Pinder at Home)
370429128,PIT,DP, 1 (Harrison-Ngoepe-Jaso)
370429128,MIA,DP, 1 (Gordon-Hechavarria-Bour)
370429113,LAA,E," Valdez (1, throw)"
370429113,LAA,DP, 1 (Espinosa-Marte)
370429113,TEX,E," Andrus (5, throw); Gallo (4, throw); DeShields (1, fly ball)"
370429129,COL,E," González (3, line drive)"
370429129,COL,DP, 1 (Story-LeMahieu-Reynolds)
370429129,ARI,DP, 1 (Ahmed-Drury-Goldschmidt)
370429119,LAD,E," Utley (2, ground ball)"
370429119,LAD,DP, 1 (Utley-Seager-González)
370430110,BAL,DP," 2 (Miley-Schoop-Mancini, Hardy-Schoop-Mancini)"
370430110,NYY,E," Headley (4, throw); Mitchell (1, dropped foul ball)"
370430110,NYY,DP, 1 (Castro-Gregorius-Carter)
370430114,TOR,E," Goins (1, throw)"
370430114,TOR,DP," 3 (Barney-Travis-Smoak 2, Loup-Goins-Smoak)"
370430105,SEA,E," Motter (1, ground ball)"
370430105,SEA,DP, 1 (Segura-Motter-Valencia)
370430105,CLE,DP," 4 (Santana-Lindor-Santana, Kipnis-Lindor-Santana, Lindor-Kipnis, Kipnis-Ramírez-Santana)"
370430106,CHW,E," Anderson (6, line drive)"
370430106,CHW,DP, 1 (Frazier-Abreu)
370430106,CHW,Assists, L. García (Iglesias at 3rd base); A. García (Avila at 2nd base)
370430106,DET,DP, 1 (Iglesias-Kinsler-Hicks)
370430128,PIT,E," Harrison (3, ground ball); Bell (1, catch)"
370430128,PIT,DP," 3 (Mercer-Bell, Mercer-Hanson-Bell, Harrison-Hanson-Bell)"
370430128,MIA,DP," 2 (Gordon-Rojas-Bour, Rojas-Gordon-Bour)"
370430120,NYM,E," Granderson (1, throw); Reyes (5, ground ball)"
370430108,ATL,E," A. García (3, throw); Swanson (4, ground ball)"
370430108,MIL,E," Broxton (1, bobble)"
370430108,MIL,DP," 2 (Piña-Villar, Villar-Arcia-Aguilar)"
370430118,OAK,E," Phegley (1, catchers interference)"
370430118,OAK,DP, 1 (Rosales-Pinder-Healy)
370430107,KC,E," Moustakas (3, throw)"
370430107,KC,DP, 1 (Merrifield-Escobar-Hosmer)
370430124,CIN,DP," 2 (Suárez-Peraza-Votto, Mesoraco-Cozart)"
370430124,STL,E," Molina (2, throw)"
370430113,LAA,E," Maybin (2, bobble)"
370430113,LAA,Assists, Calhoun (Gómez at Home)
370430113,TEX,E," Rua (1, ground ball)"
370430113,TEX,DP," 2 (Odor, Odor-Andrus-Rua)"
370430126,SD,DP, 1 (Aybar-Solarte-Myers)
370430126,SF,E," Panik (2, ground ball); Núñez (3, ground ball); Arroyo (1, throw)"
370430126,SF,DP, 1 (Núñez-Panik-Belt)
370430119,PHI,E," Pivetta (1, throw)"
370430119,PHI,DP," 3 (Galvis-Hernández-Joseph, Joseph-Galvis, Franco-Hernández-Joseph)"
370430129,COL,PB, Garneau
370430129,ARI,E," Owings (6, ground ball)"
370430129,ARI,DP, 1 (Owings-Drury-Goldschmidt)
370430102,CHC,E," Russell (3, throw)"
370430102,CHC,DP," 2 (Hendricks-Zobrist-Rizzo, Zobrist-Rizzo)"
370501102,BAL,DP," 2 (Machado-Schoop-Davis, Schoop-Hardy-Davis)"
370501102,BAL,Assists, Flaherty (Benintendi at 3rd base)
